fips,TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,MEDHHINC_2018,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total Hospitals (2019),ICU Beds_x,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,Heart disease_prevalence,COPD_prevalence,diabetes_prevalence,CKD_prevalence,Urban_rural_code
51049,9809,9.980630034,11.26516464,12.10113161,10.54133959,11.20399633,15.49597309,14.02793353,10.79620756,4.587623611,65.73554899,3026,30.8492201,66,0.672851463,41,0.417983485,2,0.020389438,226,2.304006525,-4,37,8.4,11.9,-3.6,0.0,3.4,19.0,34.9,28.6,17.5,15.7,25.2,46300,3.3,63.8,263.2,90.3,7.3,6.3,0.110553983,0,26.4,51,49,51.9,38.7,9.3,10.0,15.5,4.0,6
51051,14523,10.33533017,11.25111891,10.4592715,11.68491359,12.64890174,14.00537079,14.44605109,10.47992839,4.689113819,98.29924947,70,0.481994078,37,0.254768299,31,0.21345452,2,0.013771259,107,0.736762377,-198,512,8.1,14.0,-5.8,0.2,-8.0,24.5,37.1,28.4,10.0,25.2,28.7,35047,5.2,48.3,263.2,90.3,7.3,6.3,0.163683912,0,27.5,51,51,52.2,38.0,11.3,13.1,15.3,4.2,5
51053,28529,10.45953241,11.94573942,12.18759858,11.84759368,12.54512952,16.23611062,13.09544674,7.907742998,3.775106032,64.49577623,9255,32.4406744,129,0.452171475,256,0.897332539,12,0.042062463,477,1.671982895,70,862,7.1,9.7,-2.6,1.7,3.5,16.4,37.4,29.0,17.2,12.5,17.8,57257,3.5,78.9,263.2,90.3,7.3,6.3,0.321540888,0,22.7,51,53,51.0,38.5,8.0,8.7,14.1,3.5,2
51057,10919,9.891015661,10.62368349,11.24645114,10.54125836,11.09991757,15.47760784,15.55087462,10.44967488,5.119516439,56.8641817,4159,38.08956864,99,0.906676436,116,1.062368349,22,0.201483652,314,2.87572122,-92,190,8.4,10.9,-2.6,1.3,-7.0,17.2,37.7,28.6,16.5,13.7,23.4,50785,3.9,70.0,263.2,90.3,7.3,6.3,0.123064424,7,28.0,51,57,47.1,35.5,9.2,9.7,15.6,4.0,6
51059,1150795,12.76300297,12.98823857,12.47311641,14.31045495,14.30306875,13.83521826,10.47102221,5.899660669,2.956217224,64.81649642,120772,10.49465804,6367,0.553269696,232588,20.21107148,1016,0.088286793,44147,3.836217571,3912,10623,12.2,5.2,7.0,8.8,-12.5,7.9,12.8,18.2,61.1,6.1,7.2,122035,2.4,168.1,263.2,90.3,7.3,6.3,12.97022841,178,18.0,51,59,27.5,22.2,4.9,4.3,8.4,2.3,2
51061,70675,12.20799434,13.44888574,10.9189954,11.62645914,12.75981606,15.7891758,12.32401839,7.434029006,3.490626105,87.19632119,5525,7.817474354,350,0.49522462,1183,1.673859215,69,0.097629996,1922,2.719490626,1147,389,10.9,8.8,2.1,0.9,13.5,7.8,26.8,29.6,35.9,6.1,6.8,93462,2.6,128.7,263.2,90.3,7.3,6.3,0.796554463,8,22.3,51,61,38.6,29.7,6.3,6.5,9.9,2.7,2
51063,15795,10.11712567,11.59860715,9.338398227,10.35770814,12.62424818,15.04273504,15.6441912,10.23108579,5.045900601,95.63786008,327,2.070275404,34,0.215257993,75,0.474833808,4,0.02532447,249,1.576448243,10,85,8.7,10.1,-1.4,0.0,2.1,14.5,33.5,29.8,22.3,12.3,18.3,48315,2.7,66.5,263.2,90.3,7.3,6.3,0.178020201,0,29.5,51,63,44.6,31.8,9.3,9.7,12.6,3.5,4
51065,26783,9.942874211,11.73505582,10.91363925,12.7842288,12.73942426,14.35985513,13.52723743,9.550834485,4.446850614,80.95060299,4082,15.24101109,100,0.373371168,214,0.7990143,18,0.06720681,688,2.568793638,366,1252,9.1,7.9,1.2,-0.3,12.9,9.0,24.1,32.4,34.5,6.9,9.0,73463,2.5,101.2,263.2,90.3,7.3,6.3,0.301862302,0,25.4,51,65,43.6,33.6,6.8,6.9,10.7,2.9,4
51067,56195,9.961740368,11.71100632,10.35145476,9.666340422,11.11842691,15.54942611,15.72381885,11.01165584,4.906130439,89.54711273,4469,7.952664828,256,0.455556544,271,0.48224931,31,0.05516505,847,1.507251535,-131,1159,9.2,12.1,-2.9,-0.1,0.8,13.0,34.8,31.6,20.5,15.3,23.0,53522,3.1,73.7,263.2,90.3,7.3,6.3,0.63335519,4,29.6,51,67,48.2,35.3,9.5,9.9,13.9,3.6,3
51069,88355,12.30716994,12.91381359,11.55112897,12.46788524,12.61615076,14.58095184,11.71523966,7.851281761,3.996378247,90.69322619,4068,4.604153698,419,0.474223304,1585,1.79389961,70,0.07922585,2081,2.355271349,1856,1176,11.4,8.1,3.3,1.8,16.1,11.4,32.6,28.0,28.1,7.0,9.8,77684,2.6,107.0,263.2,90.3,7.3,6.3,0.995819874,0,21.1,51,69,44.2,32.4,7.0,7.3,10.4,2.8,4
51071,16844,10.92970791,11.79054856,11.12562337,10.23509855,12.82355735,14.59867015,13.39349323,10.24697222,4.856328663,96.27166944,261,1.54951318,44,0.261220613,113,0.670862028,4,0.023747328,206,1.222987414,73,136,10.1,13.0,-2.9,0.2,7.1,11.8,37.5,32.5,18.2,12.4,18.0,50591,3.3,69.7,263.2,90.3,7.3,6.3,0.189843132,0,28.1,51,71,45.4,33.3,8.8,9.3,12.0,3.3,4
51073,37349,10.64285523,11.38183084,10.91863236,11.87715869,11.82628718,16.12626844,14.39128223,8.640124234,4.195560791,87.6917722,3045,8.152828724,203,0.543521915,331,0.886235241,28,0.07496854,990,2.650673378,40,293,9.4,11.9,-2.4,0.1,3.5,10.9,33.2,33.1,22.8,9.1,13.4,70938,2.7,97.7,263.2,90.3,7.3,6.3,0.42094818,7,24.9,51,73,44.7,30.8,7.5,8.2,11.6,3.1,2
51075,23244,8.436585786,11.14266047,9.860609189,9.731543624,12.68714507,17.28618138,16.09017381,10.44140423,4.323696438,80.25296851,3732,16.05575632,85,0.365685768,361,1.553088969,11,0.047324041,401,1.72517639,553,982,6.8,7.5,-0.7,-0.1,24.8,9.1,25.7,26.0,39.2,6.7,7.9,89331,3.0,123.0,263.2,90.3,7.3,6.3,0.261975408,0,28.5,51,75,41.0,30.7,7.5,7.3,11.6,3.1,2
51077,15631,8.76463438,9.833024119,10.72868019,10.02495042,12.7822916,15.35410402,15.68037873,10.81184825,6.020088286,92.58524727,889,5.687416032,51,0.326274711,31,0.198323844,5,0.031987717,183,1.170750432,-46,1068,7.1,12.5,-5.4,0.3,2.2,17.9,39.6,30.0,12.5,18.4,27.5,37550,3.1,51.7,263.2,90.3,7.3,6.3,0.176171812,0,29.9,51,77,53.5,38.7,10.7,11.7,14.6,4.0,6
51079,19779,12.95313211,13.18570201,10.33419283,12.59416553,12.38687497,14.68223874,12.1340816,8.342181101,3.387431114,87.98220335,1388,7.01754386,74,0.374134183,379,1.91617372,13,0.065726275,523,2.644218616,131,137,11.5,7.3,4.2,2.5,-0.1,13.6,30.7,27.9,27.8,8.1,12.2,67498,2.5,93.0,263.2,90.3,7.3,6.3,0.222922543,0,22.7,51,79,44.0,33.5,7.6,8.3,11.6,3.1,4
51081,11627,9.830566784,9.417734583,14.25991227,15.36079814,15.79083168,14.0448955,11.51629827,6.777328632,3.001634127,38.16977724,6929,59.59404834,32,0.275221467,98,0.842865744,1,0.008600671,129,1.10948654,-89,3413,11.2,9.9,1.3,0.1,-9.2,24.0,41.1,26.0,9.0,26.7,27.2,43533,3.7,60.0,263.2,90.3,7.3,6.3,0.131044057,0,20.7,51,81,55.4,41.1,8.8,9.6,16.7,3.9,6
51083,34120,10.44548652,11.84349355,10.88511137,9.812426729,10.98475967,13.84525205,15.20222743,10.92028136,6.060961313,61.14888628,12435,36.44490035,124,0.363423212,227,0.665298945,8,0.023446659,462,1.354044549,-412,757,10.3,14.7,-4.4,0.0,-7.5,18.1,37.0,29.1,15.9,14.5,22.4,43096,4.1,59.4,263.2,90.3,7.3,6.3,0.384555193,12,29.9,51,83,51.1,36.0,9.8,10.1,16.0,4.2,6
51085,107239,11.02490698,13.67692724,10.88596499,11.25803113,12.96822984,15.40391089,12.83301784,7.908503436,4.040507651,86.23541808,10088,9.407025429,567,0.528725557,1971,1.837950746,67,0.06247727,2068,1.928402913,1389,1953,9.0,8.0,1.0,0.9,11.2,6.9,25.6,28.3,39.2,5.2,6.2,91028,2.6,125.4,263.2,90.3,7.3,6.3,1.208655169,24,22.7,51,85,38.4,27.2,6.5,6.5,9.8,2.7,2
51087,329261,12.05973377,12.61764983,12.84087699,14.21395185,13.08991955,13.43736428,11.36545172,6.511551626,3.863500384,57.38031531,101116,30.70998387,1173,0.356252335,29756,9.037207565,220,0.066816295,8065,2.449424621,2113,2749,11.5,8.4,3.1,5.1,-1.7,8.5,21.7,26.8,42.9,9.0,12.6,68581,3.0,94.5,263.2,90.3,7.3,6.3,3.710991425,53,20.1,51,87,41.2,32.3,6.1,6.0,11.1,2.8,2
51089,50953,10.12894236,11.20248072,10.30753832,9.979785292,11.53612152,15.3160756,14.32300355,11.01014661,6.195906031,74.38031127,11495,22.56000628,177,0.347378957,342,0.671206798,30,0.058877789,1010,1.982218908,-297,561,8.6,14.8,-6.2,0.2,0.2,21.2,34.3,31.8,12.8,20.0,28.0,36471,3.7,50.2,263.2,90.3,7.3,6.3,0.574274348,0,29.5,51,89,54.0,36.8,11.1,11.9,16.9,4.5,5
51091,2210,7.556561086,6.787330317,7.873303167,7.013574661,9.095022624,15.38461538,22.85067873,16.01809955,7.42081448,97.9638009,19,0.859728507,7,0.316742081,12,0.542986425,0,0.0,7,0.316742081,-7,0,8.1,12.6,-4.5,0.0,1.4,13.1,35.7,28.1,23.1,12.7,21.2,45089,2.7,62.1,263.2,90.3,7.3,6.3,0.024908176,0,51.7,51,91,49.5,33.8,11.6,11.3,15.3,4.2,6
51093,36953,10.92468812,11.86913106,10.58100831,11.71217492,11.90972316,16.42085893,13.86355641,8.462100506,4.256758585,72.7383433,8644,23.39187617,174,0.4708684,352,0.952561362,23,0.062241225,881,2.384109545,382,310,10.0,10.8,-0.8,1.1,10.1,12.5,27.0,32.3,28.2,9.2,12.1,72993,3.0,100.5,263.2,90.3,7.3,6.3,0.416484996,0,25.6,51,93,47.9,39.2,7.7,7.9,12.5,3.3,2
51095,76397,10.35904551,11.73475398,9.954579368,10.6587955,11.30934461,13.72043405,14.20605521,11.81460005,6.242391717,80.30027357,10426,13.64713274,317,0.414937759,2064,2.701676767,66,0.086390827,2177,2.849588335,938,1141,9.7,9.1,0.7,1.4,10.3,5.0,18.7,26.8,49.6,7.0,9.3,86541,2.9,119.2,263.2,90.3,7.3,6.3,0.861045225,26,31.0,51,95,39.8,28.1,7.6,6.7,11.4,3.1,2
51097,7042,8.988923601,10.36637319,11.47401306,10.26696961,11.17580233,16.18858279,16.16018177,10.32377166,5.055381994,68.24765692,1881,26.7111616,125,1.775063902,32,0.454416359,2,0.028401022,196,2.783300199,42,0,7.7,11.8,-4.1,0.3,10.0,14.0,39.6,26.7,19.8,12.2,19.3,51124,3.0,70.4,263.2,90.3,7.3,6.3,0.079368044,0,29.9,51,97,52.1,39.0,9.5,9.9,15.6,3.9,6
51099,26575,12.99341486,14.2088429,12.42144873,13.45625588,13.11759172,14.82596425,10.30291627,5.960489182,2.713076199,77.84760113,4297,16.16933208,206,0.775164628,409,1.539040452,30,0.112888053,945,3.555973659,273,301,11.3,6.1,5.2,0.3,4.8,6.5,28.0,30.9,34.6,6.8,9.1,86619,2.9,119.3,263.2,90.3,7.3,6.3,0.299518003,0,17.7,51,99,40.7,31.5,5.9,6.3,10.0,2.6,6
51101,16939,12.143574,12.958262,11.6063522,13.01729736,12.6158569,15.20160576,12.07273157,7.184603578,3.19971663,79.08377118,2654,15.66798512,253,1.493594663,216,1.275163823,4,0.023614145,416,2.455871067,234,72,12.4,8.7,3.6,0.5,9.6,10.2,36.1,33.3,20.4,7.3,10.2,68724,2.9,94.7,263.2,90.3,7.3,6.3,0.190913846,0,22.1,51,101,45.6,35.6,7.0,7.8,11.5,3.0,2
51103,10783,8.541222294,8.958545859,7.882778448,7.669479737,8.198089585,13.02976908,18.86302513,16.67439488,10.18269498,68.49670778,3125,28.98080312,36,0.333858852,77,0.714086989,1,0.009273857,158,1.465269406,4,183,8.6,17.9,-9.3,2.4,7.4,11.1,30.4,27.7,30.9,12.3,24.1,52814,4.3,72.7,263.2,90.3,7.3,6.3,0.121531613,0,43.3,51,103,47.6,30.2,10.9,9.8,16.0,4.4,6
51105,23541,9.85514634,10.54755533,11.41412854,12.15326452,12.99435028,13.97986492,14.668026,9.778683998,4.608980077,94.62214859,867,3.682936154,93,0.395055435,60,0.254874474,10,0.042479079,236,1.002506266,-254,1460,8.7,13.7,-5.1,-0.4,-5.3,24.3,33.9,30.5,11.4,24.8,32.5,34796,4.1,47.9,263.2,90.3,7.3,6.3,0.265322796,0,25.3,51,105,51.2,36.4,10.8,12.5,14.9,4.0,6
51107,406850,15.12498464,15.45827701,10.11208062,15.44156323,16.89959445,13.3405432,7.448691164,4.095612634,2.078653066,67.58240138,32536,7.99705051,1857,0.456433575,81265,19.97419196,441,0.108393757,15792,3.881528819,9855,1696,13.2,3.9,9.3,5.8,9.4,6.5,12.4,20.3,60.8,3.6,3.6,140382,2.5,193.4,263.2,90.3,7.3,6.3,4.585471287,33,12.5,51,107,27.9,23.4,4.2,4.1,7.5,2.0,2
51109,36778,10.80809179,11.07183642,10.69661211,11.54222633,11.69992931,16.33585296,15.01169177,9.005383653,3.828375659,80.51552559,5826,15.8409919,227,0.617216814,247,0.671597151,27,0.073413454,839,2.281255098,893,211,10.5,10.1,0.4,0.2,23.8,15.8,33.9,26.8,23.4,11.3,14.9,63714,2.7,87.8,263.2,90.3,7.3,6.3,0.414512629,0,26.5,51,109,47.5,37.8,8.6,9.3,13.4,3.5,6
51111,12086,9.961939434,10.18533841,11.02929009,11.80704948,12.39450604,14.21479398,15.46417342,9.837828893,5.105080258,62.75856363,4129,34.16349495,65,0.537812345,38,0.314413371,25,0.206850902,244,2.018864802,-145,1002,8.1,13.5,-5.3,0.4,-7.0,22.4,39.8,27.3,10.6,18.2,24.8,41421,3.2,57.1,263.2,90.3,7.3,6.3,0.136217294,0,28.3,51,111,56.5,42.1,10.5,11.0,17.3,4.3,6
51113,13295,10.28958255,11.98946973,10.10154193,10.65062053,11.16209101,15.44941707,15.07333584,9.95110944,5.332831892,86.94245957,1219,9.168860474,35,0.263256864,90,0.67694622,4,0.030086499,388,2.918390372,50,193,10.2,8.6,1.6,1.2,1.2,13.0,35.9,26.9,24.2,10.1,16.1,60450,2.4,83.3,263.2,90.3,7.3,6.3,0.149843531,0,28.8,51,113,49.5,34.7,9.4,9.9,13.8,3.7,6
51115,8802,7.702794819,9.725062486,8.963871847,8.066348557,10.57714156,14.84889798,17.76868893,14.56487162,7.7823222,87.7414224,762,8.657123381,27,0.306748466,89,1.011133833,11,0.124971597,190,2.158600318,71,86,6.4,14.3,-7.9,1.1,14.8,9.4,32.0,30.7,28.0,9.3,16.6,61764,3.0,85.1,263.2,90.3,7.3,6.3,0.09920442,0,37.3,51,115,42.0,29.1,9.7,9.1,13.5,3.7,2
51117,30650,9.712887439,10.7177814,10.36867863,9.686786297,10.91680261,14.69168026,16.08482871,11.77487765,6.045676998,62.25122349,10614,34.62969005,111,0.362153344,272,0.887438825,30,0.097879282,543,1.771615008,-62,925,9.7,15.7,-6.0,0.3,3.7,19.4,31.8,30.4,18.4,18.7,29.8,44832,4.1,61.8,263.2,90.3,7.3,6.3,0.345445975,10,32.2,51,117,53.2,38.4,10.7,11.1,17.0,4.4,6
51119,10769,8.663757081,9.350914662,8.905190826,8.728758473,9.211625963,15.05246541,17.4946606,15.26604142,7.32658557,79.79385273,1810,16.80750302,57,0.529297056,50,0.464295664,6,0.05571548,253,2.349336057,126,377,8.5,12.8,-4.3,0.2,16.0,14.0,32.2,32.0,21.8,12.7,22.9,54871,2.6,75.6,263.2,90.3,7.3,6.3,0.121373824,0,39.9,51,119,47.8,32.4,10.1,9.8,14.6,4.0,6
51121,98985,8.534626459,15.43365156,26.73940496,11.44819922,10.11567409,10.05202809,9.190281356,5.452341264,3.033792999,86.30802647,4198,4.241046623,305,0.308127494,6509,6.5757438,54,0.05455372,2487,2.512501894,702,9835,8.3,6.7,1.6,6.2,-0.6,7.5,22.2,24.5,45.8,24.1,14.6,52538,2.9,72.4,263.2,90.3,7.3,6.3,1.115627075,22,16.8,51,121,35.2,28.9,5.4,5.9,8.4,2.3,4
51125,14836,8.82313292,10.75761661,9.092747371,10.01617687,10.55540577,14.49177676,18.38096522,12.8134268,5.068751685,84.95551362,1721,11.60016177,79,0.532488541,114,0.768401186,5,0.033701806,313,2.109733082,32,102,7.7,10.3,-2.6,0.1,4.7,14.4,31.5,22.1,32.1,12.3,19.9,56690,3.1,78.1,263.2,90.3,7.3,6.3,0.167211631,0,34.5,51,125,47.4,33.8,9.4,9.5,13.9,3.7,4
51127,22391,10.46402572,11.56268143,11.25452191,12.70153187,13.19726676,15.61788218,14.41650663,8.146130142,2.639453352,81.10401501,3073,13.72426421,255,1.138850431,273,1.219239873,11,0.049126881,619,2.764503595,693,552,10.4,7.0,3.4,0.7,27.2,7.2,33.0,31.3,28.4,5.2,7.3,90858,2.7,125.1,263.2,90.3,7.3,6.3,0.252361528,0,23.5,51,127,45.0,33.3,6.6,7.0,10.9,2.8,2
51131,11735,10.54963784,10.86493396,9.561141883,9.91904559,9.535577333,14.05198125,17.49467405,11.52109075,6.501917341,62.5308905,3982,33.93268002,44,0.374946741,117,0.997017469,24,0.204516404,230,1.959948871,-152,255,8.3,16.8,-8.6,1.6,-5.8,17.8,35.9,24.7,21.6,18.8,30.0,43157,5.4,59.4,263.2,90.3,7.3,6.3,0.132261289,0,33.6,51,131,56.5,42.8,10.7,10.8,17.1,4.5,6
51133,12147,7.639746439,8.314810241,8.216020417,7.623281469,7.557421586,14.71968387,19.36280563,18.11146785,8.454762493,72.33061661,3042,25.04322055,27,0.222277106,59,0.485716638,14,0.115254795,219,1.8029143,-130,0,6.6,15.7,-9.1,0.8,-2.3,9.4,32.4,29.7,28.5,14.8,27.0,55418,4.4,76.3,263.2,90.3,7.3,6.3,0.136904805,0,44.2,51,133,46.2,27.4,11.2,10.1,15.8,4.4,6
51135,15420,10.36316472,10.67444877,13.80674449,13.13229572,12.09468223,14.05317769,12.61348898,8.456549935,4.805447471,57.47081712,6067,39.34500649,114,0.739299611,106,0.687418936,16,0.103761349,255,1.653696498,-47,2247,9.4,13.7,-4.3,1.4,-0.1,21.8,37.9,27.5,12.7,22.4,27.9,46368,3.1,63.9,263.2,90.3,7.3,6.3,0.173793701,0,24.5,51,135,50.8,36.6,9.4,10.1,16.2,4.0,6
51137,36644,11.57624713,11.49164938,11.31972492,11.66357385,11.94192774,14.59720555,13.24364152,9.393079358,4.772950551,82.14714551,4857,13.25455736,194,0.529418186,402,1.097041808,45,0.122803187,1044,2.849033948,713,601,10.6,9.1,1.5,1.0,17.1,11.6,34.9,29.3,24.3,9.4,12.9,63681,3.0,87.7,263.2,90.3,7.3,6.3,0.413002359,0,26.6,51,137,42.7,32.4,8.0,8.3,12.2,3.2,6
51139,23933,10.32883466,11.32745581,10.95558434,11.04750763,12.23833201,15.55592696,13.75924456,9.760581624,5.026532403,95.75481553,500,2.089165587,66,0.275769858,120,0.501399741,9,0.037604981,321,1.341244307,178,194,9.8,12.4,-2.6,0.2,9.9,18.6,44.3,23.2,13.9,13.9,19.0,49073,4.2,67.6,263.2,90.3,7.3,6.3,0.269740898,0,27.8,51,139,49.7,35.8,9.8,10.9,13.6,3.6,6
51141,17673,8.940191252,10.28687829,8.974141346,8.877949414,12.64640978,15.81508516,15.78679341,12.61245968,6.060091665,92.32162055,969,5.482940078,95,0.537543145,60,0.339500934,11,0.062241838,222,1.256153454,-35,295,8.6,13.7,-5.0,0.0,3.1,20.6,34.9,30.6,13.9,15.5,22.7,42862,3.9,59.0,263.2,90.3,7.3,6.3,0.199186516,0,31.7,51,141,49.8,37.2,11.0,11.9,15.2,4.2,6
51143,60949,9.270045448,11.73604161,10.55308537,10.08876274,12.15114276,15.63438284,15.09950943,10.47761243,4.989417382,76.1505521,13133,21.54752334,200,0.328143202,308,0.505340531,21,0.034455036,874,1.433985791,-392,1067,8.3,12.4,-4.1,0.3,-2.5,18.0,35.3,32.8,13.9,16.4,22.3,44710,3.6,61.6,263.2,90.3,7.3,6.3,0.686935946,0,28.3,51,143,48.0,36.8,9.6,10.4,14.7,3.9,5
51145,29189,9.287745384,10.94933023,10.52451266,11.52488951,14.60481688,17.08177738,14.12518414,8.667648772,3.234095036,87.88927336,2777,9.51385796,125,0.428243516,182,0.62352256,43,0.14731577,408,1.397786838,498,1118,8.2,8.7,-0.6,0.6,17.1,9.8,30.3,31.1,28.8,6.9,8.1,88475,2.7,121.9,263.2,90.3,7.3,6.3,0.328979529,0,23.5,51,145,42.9,31.6,7.0,7.3,10.5,2.8,2
51147,22950,9.124183007,15.89978214,23.1416122,9.437908497,8.88453159,11.10675381,11.05010893,6.849673203,4.505446623,62.8453159,7635,33.26797386,73,0.318082789,353,1.538126362,20,0.08714597,446,1.94335512,242,4051,9.0,10.1,-1.1,1.7,10.0,13.3,32.7,25.8,28.1,20.0,27.9,48450,3.8,66.7,263.2,90.3,7.3,6.3,0.258661831,8,21.9,51,147,43.0,32.4,6.9,7.5,11.7,3.1,6
51149,38082,11.57239641,12.40481067,13.51557166,16.98702799,12.73830156,12.96413004,10.43012447,6.478126149,2.909511055,60.45900951,12448,32.68735886,286,0.751010976,839,2.203140591,155,0.407016438,1330,3.492463631,187,4273,8.6,7.0,1.6,0.8,2.6,10.0,32.6,33.3,24.0,8.9,11.3,68133,3.6,93.8,263.2,90.3,7.3,6.3,0.42920958,0,18.2,51,149,43.9,34.8,6.2,6.7,11.1,2.8,2
51153,468011,14.98533154,14.62828865,12.71914549,14.87443671,14.65969817,13.3484042,8.451083415,4.50737269,1.826239127,62.62609212,103768,22.17212843,5088,1.087153934,43459,9.285892853,961,0.205337054,21638,4.623395604,4460,2701,14.4,4.4,9.9,5.5,-5.9,11.5,20.7,27.7,40.1,6.4,8.7,106200,2.7,146.3,263.2,90.3,7.3,6.3,5.274796614,24,13.5,51,153,40.8,35.0,5.0,5.1,10.0,2.4,2
51155,34066,9.35536899,10.16849645,11.49239711,10.48552809,12.98068455,14.92397111,14.81242294,10.7262373,5.054893442,92.43233723,1735,5.093054659,81,0.237773733,203,0.595902072,5,0.014677391,554,1.626254917,-128,1094,9.2,13.1,-3.9,0.0,0.2,13.8,32.7,34.1,19.4,14.6,20.5,50834,3.5,70.0,263.2,90.3,7.3,6.3,0.383946577,8,29.1,51,155,49.7,34.3,9.0,9.4,12.6,3.5,4
51157,7252,8.094318809,10.30060673,9.638720353,8.88030888,10.81081081,15.85769443,17.33314948,13.16878103,5.915609487,92.25041368,316,4.357418643,26,0.358521787,62,0.854936569,5,0.068946498,153,2.109762824,-81,35,4.8,11.0,-6.2,0.4,-5.2,11.0,28.7,27.3,32.9,8.7,13.6,71035,2.7,97.8,263.2,90.3,7.3,6.3,0.081734885,0,33.5,51,157,43.3,30.3,8.7,8.4,12.3,3.4,2
51159,9038,8.984288559,9.991148484,12.24828502,13.84155787,13.42111087,14.00752379,12.32573578,8.796193848,6.384155787,66.78468688,2695,29.81854393,44,0.48683337,57,0.630670502,4,0.044257579,202,2.235007745,113,1666,10.4,11.1,-0.8,0.0,13.2,17.6,38.8,27.9,15.7,15.9,22.5,49399,3.1,68.0,263.2,90.3,7.3,6.3,0.101864298,0,27.0,51,159,46.5,37.0,9.3,9.8,14.8,3.9,6
51161,94073,9.86786857,12.18628087,11.31674338,11.37520861,12.88892668,13.9157888,13.49377611,9.429910814,5.525496157,88.10710831,5890,6.261095107,211,0.224293899,3322,3.531300161,43,0.045709183,1722,1.83049334,310,2347,7.6,10.4,-2.8,2.2,4.0,7.8,25.5,31.9,34.8,6.7,8.4,68734,2.7,94.7,263.2,90.3,7.3,6.3,1.060265553,0,27.1,51,161,42.0,30.4,7.4,7.3,11.4,3.0,3
51163,22752,8.91350211,11.0847398,10.30678622,9.911216596,10.87816456,14.82946554,16.0161744,11.32208158,6.737869198,93.60495781,777,3.415084388,137,0.602144866,155,0.68125879,5,0.02197609,381,1.674578059,143,501,6.4,10.5,-4.1,1.1,9.5,13.5,33.5,26.5,26.5,12.0,16.7,53413,3.0,73.6,263.2,90.3,7.3,6.3,0.256430239,0,32.7,51,163,46.8,33.8,9.9,10.1,13.7,3.7,6
51165,81244,11.62055044,13.07296539,12.31967899,11.66116882,11.76086849,13.65146965,12.69755305,8.17291123,5.042833932,94.48328492,1934,2.380483482,483,0.59450544,739,0.909605632,59,0.072620747,1267,1.559499778,931,1633,10.5,9.3,1.1,1.4,9.0,16.5,34.8,22.8,25.9,8.7,9.3,61375,2.6,84.5,263.2,90.3,7.3,6.3,0.915674153,0,24.1,51,165,42.4,33.7,7.6,8.4,11.2,3.1,4
51167,26748,9.970838941,10.82323912,10.66621803,10.88305668,12.70749215,15.18618214,15.23104531,9.634365186,4.897562435,97.56243457,295,1.102886197,68,0.254224615,62,0.231793031,7,0.026170181,220,0.822491401,-279,433,8.7,13.7,-5.0,0.0,-5.4,20.7,36.1,29.7,13.5,21.5,21.7,38966,4.3,53.7,263.2,90.3,7.3,6.3,0.301467828,5,27.3,51,167,51.0,34.2,10.2,11.7,14.0,3.8,6
51169,21534,9.125104486,10.50431875,10.19782669,10.93619393,12.43614749,15.01346708,14.82307049,10.9547692,6.009101885,97.69666574,177,0.821955977,62,0.287916783,41,0.190396582,17,0.078944924,199,0.924119996,-233,793,7.6,14.1,-6.5,0.1,-4.2,18.8,37.2,29.6,14.4,18.5,24.5,40161,3.2,55.3,263.2,90.3,7.3,6.3,0.242702565,0,30.6,51,169,48.6,34.4,10.5,11.5,14.6,3.9,3
51171,43497,11.4605605,11.7134515,10.91799434,11.32951698,11.53182978,14.19638136,13.56645286,10.04437088,5.239441801,93.73520013,1210,2.781801044,187,0.429914707,502,1.154102582,20,0.045980183,806,1.853001356,226,427,11.3,10.7,0.6,0.8,3.9,13.1,38.0,28.8,20.1,10.4,14.9,55283,2.8,76.1,263.2,90.3,7.3,6.3,0.490240247,0,27.1,51,171,45.5,33.2,8.7,9.2,12.3,3.4,6
